iter	Passed	Remaining
4329	1568539	242707
4330	1568869	242339
4331	1569202	241972
4332	1569542	241607
4333	1569890	241242
4334	1570213	240874
4335	1570545	240507
4336	1570864	240139
4337	1571212	239774
4338	1571526	239405
4339	1571857	239038
4340	1572336	238693
4341	1572701	238332
4342	1573011	237961
4343	1573318	237591
4344	1573628	237221
4345	1573951	236853
4346	1574311	236490
4347	1574626	236121
4348	1574937	235751
4349	1575301	235389
4350	1575681	235030
4351	1575988	234659
4352	1576306	234291
4353	1576613	233921
4354	1577083	233574
4355	1577424	233209
4356	1577753	232842
4357	1578090	232476
4358	1578402	232107
4359	1578710	231737
4360	1579025	231368
4361	1579347	231000
4362	1579683	230634
4363	1580024	230269
4364	1580356	229902
4365	1580697	229537
4366	1581023	229170
4367	1581357	228804
4368	1581835	228459
4369	1582176	228094
4370	1582492	227725
4371	1582811	227357
4372	1583151	226991
4373	1583491	226626
4374	1583823	226260
4375	1584213	225902
4376	1584536	225534
4377	1584888	225171
4378	1585231	224806
4379	1585586	224443
4380	1585893	224073
4381	1586217	223706
4382	1586669	223357
4383	1587005	222991
4384	1587368	222629
4385	1587690	222262
4386	1588014	221894
4387	1588340	221527
4388	1588650	221158
4389	1588995	220794
4390	1589317	220426
4391	1589633	220058
4392	1589990	219695
4393	1590359	219334
4394	1590707	218971
4395	1591027	218603
4396	1591615	218272
4397	1592101	217927
4398	1592412	217558
4399	1592745	217192
4400	1593078	216826
4401	1593400	216459
4402	1593734	216093
4403	1594068	215727
4404	1594394	215360
4405	1594712	214992
4406	1595055	214628
4407	1595392	214263
4408	1595720	213896
4409	1596121	213540
4410	1596666	213202
4411	1597106	212850
4412	1597509	212494
4413	1597839	212128
4414	1598303	211779
4415	1598693	211421
4416	1599031	211056
4417	1599387	210693
4418	1599714	210326
4419	1600034	209959
4420	1600362	209592
4421	1600785	209238
4422	1601166	208879
4423	1601507	208514
4424	1601964	208164
4425	1602320	207802
4426	1602670	207438
4427	1602986	207070
4428	1603326	206705
4429	1603642	206337
4430	1603972	205971
4431	1604343	205610
4432	1604657	205242
4433	1604973	204874
4434	1605312	204509
4435	1605620	204141
4436	1605991	203780
4437	1606296	203411
4438	1606774	203063
4439	1607107	202698
4440	1607424	202330
4441	1607770	201966
4442	1608112	201602
4443	1608441	201236
4444	1608786	200872
4445	1609128	200507
4446	1609449	200140
4447	1609770	199773
4448	1610090	199406
4449	1610435	199042
4450	1610760	198676
4451	1611113	198313
4452	1611573	197963
4453	1611896	197596
4454	1612232	197231
4455	1612553	196864
4456	1612861	196496
4457	1613201	196131
4458	1613526	195765
4459	1613866	195400
4460	1614205	195036
4461	1614561	194673
4462	1614885	194307
4463	1615233	193943
4464	1615564	193578
4465	1615932	193217
4466	1616407	192868
4467	1616752	192504
4468	1617107	192142
4469	1617449	191778
4470	1617812	191416
4471	1618141	191050
4472	1618473	190685
4473	1618836	190323
4474	1619206	189962
4475	1619535	189597
4476	1619867	189231
4477	1620215	188868
4478	1620536	188501
4479	1620888	188138
4480	1621449	187800
4481	1621801	187437
4482	1622131	187071
4483	1622496	186710
4484	1622834	186345
4485	1623163	185979
4486	1623516	185617
4487	1623858	185252
4488	1624222	184891
4489	1624582	184529
4490	1624915	184164
4491	1625309	183806
4492	1625653	183442
4493	1625993	183078
4494	1626476	182729
4495	1626862	182370
4496	1627210	182007
4497	1627542	181642
4498	1627910	181281
4499	1628240	180915
4500	1628557	180548
4501	1628919	180187
4502	1629243	179820
4503	1629624	179461
4504	1629969	179097
4505	1630293	178731
4506	1630641	178368
4507	1630995	178005
4508	1631460	177655
4509	1631790	177289
4510	1632143	176927
4511	1632462	176560
4512	1632798	176196
4513	1633108	175828
4514	1633412	175460
4515	1633714	175092
4516	1634056	174728
4517	1634392	174364
4518	1634723	173999
4519	1635045	173633
4520	1635414	173272
4521	1635777	172910
4522	1636262	172561
4523	1636595	172197
4524	1636941	171833
4525	1637317	171473
4526	1637621	171105
4527	1637939	170739
4528	1638262	170373
4529	1638630	170012
4530	1638971	169648
4531	1639279	169281
4532	1639585	168913
4533	1639903	168547
4534	1640253	168184
4535	1640578	167819
4536	1641092	167473
4537	1641422	167108
4538	1641744	166742
4539	1642074	166377
4540	1642409	166013
4541	1642746	165649
4542	1643111	165287
4543	1643428	164921
4544	1643781	164559
4545	1644131	164196
4546	1644455	163830
4547	1644812	163468
4548	1645169	163106
4549	1645490	162740
4550	1645950	162388
4551	1646306	162026
4552	1646643	161662
4553	1646985	161299
4554	1647294	160932
4555	1647604	160565
4556	1647942	160201
4557	1648268	159836
4558	1648578	159469
4559	1648911	159105
4560	1649244	158741
4561	1649573	158376
4562	1649895	158010
4563	1650218	157645
4564	1650689	157294
4565	1651004	156928
4566	1651373	156567
4567	1651727	156205
4568	1652108	155845
4569	1652451	155482
4570	1652816	155121
4571	1653153	154757
4572	1653463	154390
4573	1653785	154025
4574	1654094	153659
4575	1654455	153297
4576	1654791	152933
4577	1655141	152570
4578	1655647	152222
4579	1655980	151858
4580	1656312	151494
4581	1656626	151128
4582	1656959	150764
4583	1657310	150401
4584	1657609	150034
4585	1657956	149671
4586	1658302	149308
4587	1658608	148942
4588	1658936	148577
4589	1659265	148213
4590	1659596	147849
4591	1659935	147485
4592	1660407	147133
4593	1660721	146768
4594	1661086	146406
4595	1661405	146041
4596	1661726	145676
4597	1662052	145312
4598	1662367	144946
4599	1662720	144584
4600	1663029	144218
4601	1663333	143851
4602	1663662	143487
4603	1664008	143124
4604	1664336	142760
4605	1664690	142398
4606	1665153	142045
4607	1665484	141681
4608	1665809	141317
4609	1666136	140952
4610	1666440	140586
4611	1666764	140222
4612	1667128	139860
4613	1667438	139495
4614	1667761	139130
4615	1668117	138768
4616	1668432	138403
4617	1668788	138041
4618	1669121	137678
4619	1669434	137312
4620	1669911	136960
4621	1670244	136597
4622	1670573	136233
4623	1670906	135869
4624	1671250	135506
4625	1671594	135144
4626	1671921	134779
4627	1672225	134413
4628	1672524	134047
4629	1672831	133681
4630	1673179	133319
4631	1673501	132955
4632	1673820	132590
4633	1674148	132226
4634	1674612	131873
4635	1674953	131510
4636	1675280	131146
4637	1675623	130783
4638	1675953	130420
4639	1676277	130056
4640	1676597	129691
4641	1676934	129328
4642	1677275	128965
4643	1677587	128600
4644	1677914	128236
4645	1678227	127871
4646	1678546	127507
4647	1678866	127143
4648	1679340	126790
4649	1679670	126426
4650	1679997	126062
4651	1680315	125698
4652	1680629	125333
4653	1680944	124969
4654	1681253	124604
4655	1681574	124240
4656	1681921	123877
4657	1682336	123520
4658	1682828	123169
4659	1683294	122815
4660	1683725	122459
4661	1684159	122103
4662	1684808	121762
4663	1685264	121408
4664	1685831	121061
4665	1686257	120705
4666	1686716	120350
4667	1687175	119996
4668	1687591	119638
4669	1688033	119282
4670	1688365	118919
4671	1688685	118554
4672	1689024	118191
4673	1689393	117831
4674	1689775	117471
4675	1690092	117106
4676	1690550	116751
4677	1690881	116388
4678	1691223	116025
4679	1691555	115661
4680	1691874	115297
4681	1692193	114933
4682	1692507	114568
4683	1692829	114204
4684	1693145	113840
4685	1693448	113474
4686	1693755	113109
4687	1694115	112748
4688	1694452	112385
4689	1694780	112021
4690	1695279	111669
4691	1695623	111306
4692	1695944	110942
4693	1696334	110583
4694	1696668	110220
4695	1697034	109859
4696	1697351	109494
4697	1697718	109133
4698	1698040	108770
4699	1698353	108405
4700	1698751	108046
4701	1699093	107683
4702	1699419	107320
4703	1699742	106956
4704	1700196	106601
4705	1700525	106237
4706	1700852	105874
4707	1701169	105510
4708	1701476	105145
4709	1701813	104782
4710	1702131	104418
4711	1702459	104055
4712	1702806	103693
4713	1703157	103331
4714	1703475	102967
4715	1703801	102603
4716	1704148	102241
4717	1704456	101877
4718	1704927	101522
4719	1705267	101159
4720	1705591	100796
4721	1705902	100432
4722	1706232	100069
4723	1706561	99705
4724	1706905	99343
4725	1707297	98984
4726	1707635	98621
4727	1707966	98258
4728	1708331	97897
4729	1708668	97534
4730	1709022	97173
4731	1709395	96812
4732	1709868	96457
4733	1710202	96095
4734	1710549	95732
4735	1710890	95370
4736	1711190	95005
4737	1711510	94642
4738	1711853	94280
4739	1712182	93917
4740	1712511	93554
4741	1712827	93190
4742	1713158	92827
4743	1713479	92464
4744	1713795	92100
4745	1714104	91736
4746	1714565	91380
4747	1714890	91017
4748	1715271	90657
4749	1715584	90293
4750	1715937	89932
4751	1716280	89570
4752	1716608	89207
4753	1716927	88843
4754	1717266	88481
4755	1717583	88118
4756	1717913	87755
4757	1718246	87392
4758	1718584	87030
4759	1718959	86670
4760	1719410	86313
4761	1719742	85950
4762	1720069	85588
4763	1720402	85225
4764	1720704	84861
4765	1721114	84502
4766	1721472	84141
4767	1721813	83779
4768	1722162	83417
4769	1722479	83054
4770	1722808	82691
4771	1723141	82329
4772	1723476	81967
4773	1723793	81603
4774	1724285	81249
4775	1724621	80886
4776	1724962	80524
4777	1725296	80162
4778	1725605	79798
4779	1725938	79436
4780	1726244	79072
4781	1726550	78709
4782	1726865	78346
4783	1727218	77984
4784	1727577	77623
4785	1727926	77262
4786	1728267	76900
4787	1728576	76536
4788	1729055	76180
4789	1729371	75817
4790	1729686	75454
4791	1730010	75092
4792	1730327	74729
4793	1730651	74366
4794	1731155	74011
4795	1731523	73651
4796	1731860	73289
4797	1732172	72925
4798	1732472	72562
4799	1732873	72203
4800	1733210	71841
4801	1733543	71478
4802	1734032	71123
4803	1734363	70760
4804	1734695	70398
4805	1735025	70036
4806	1735372	69674
4807	1735685	69311
4808	1736014	68949
4809	1736322	68586
4810	1736673	68225
4811	1736999	67862
4812	1737310	67499
4813	1737645	67137
4814	1737973	66775
4815	1738320	66414
4816	1738770	66056
4817	1739096	65694
4818	1739433	65332
4819	1739797	64971
4820	1740138	64610
4821	1740462	64247
4822	1740801	63885
4823	1741136	63524
4824	1741456	63161
4825	1741823	62800
4826	1742181	62439
4827	1742489	62077
4828	1742822	61715
4829	1743170	61353
4830	1743630	60996
4831	1743961	60634
4832	1744295	60272
4833	1744620	59910
4834	1744966	59549
4835	1745303	59187
4836	1745628	58825
4837	1745982	58464
4838	1746303	58101
4839	1746641	57740
4840	1746972	57378
4841	1747290	57016
4842	1747620	56654
4843	1747943	56292
4844	1748408	55934
4845	1748728	55572
4846	1749108	55212
4847	1749468	54851
4848	1749875	54491
4849	1750297	54132
4850	1750639	53771
4851	1750986	53410
4852	1751339	53049
4853	1751674	52687
4854	1752024	52326
4855	1752384	51965
4856	1752726	51603
4857	1753073	51242
4858	1753526	50884
4859	1753886	50523
4860	1754282	50163
4861	1754627	49802
4862	1754978	49441
4863	1755317	49079
4864	1755647	48717
4865	1755970	48355
4866	1756305	47994
4867	1756674	47633
4868	1757004	47272
4869	1757314	46909
4870	1757642	46548
4871	1758003	46187
4872	1758460	45828
4873	1758811	45467
4874	1759143	45106
4875	1759532	44746
4876	1759893	44385
4877	1760202	44023
4878	1760505	43660
4879	1760834	43299
4880	1761165	42937
4881	1761510	42576
4882	1761883	42215
4883	1762188	41853
4884	1762516	41492
4885	1762823	41130
4886	1763304	40772
4887	1763644	40410
4888	1763986	40049
4889	1764315	39688
4890	1764664	39327
4891	1764974	38965
4892	1765285	38603
4893	1765632	38242
4894	1765960	37880
4895	1766278	37518
4896	1766607	37157
4897	1766948	36796
4898	1767279	36435
4899	1767600	36073
4900	1768057	35714
4901	1768383	35353
4902	1768737	34992
4903	1769078	34631
4904	1769389	34269
4905	1769779	33909
4906	1770128	33548
4907	1770455	33187
4908	1770790	32825
4909	1771103	32464
4910	1771442	32103
4911	1771815	31742
4912	1772143	31381
4913	1772476	31020
4914	1772958	30661
4915	1773312	30300
4916	1773640	29939
4917	1773952	29577
4918	1774260	29216
4919	1774598	28855
4920	1774898	28493
4921	1775244	28132
4922	1775566	27771
4923	1775886	27410
4924	1776464	27052
4925	1776971	26694
4926	1777292	26332
4927	1777660	25972
4928	1778163	25613
4929	1778519	25252
4930	1778889	24892
4931	1779213	24530
4932	1779521	24169
4933	1779843	23808
4934	1780177	23447
4935	1780504	23085
4936	1780818	22724
4937	1781287	22365
4938	1781711	22005
4939	1782044	21644
4940	1782359	21282
4941	1782669	20921
4942	1783162	20562
4943	1783492	20201
4944	1783805	19840
4945	1784151	19479
4946	1784455	19117
4947	1784776	18756
4948	1785103	18395
4949	1785435	18034
4950	1785776	17673
4951	1786084	17312
4952	1786461	16952
4953	1786768	16590
4954	1787097	16229
4955	1787437	15869
4956	1787899	15509
4957	1788224	15148
4958	1788560	14787
4959	1788877	14426
4960	1789228	14065
4961	1789550	13704
4962	1789858	13343
4963	1790211	12982
4964	1790518	12621
4965	1790832	12261
4966	1791161	11900
4967	1791470	11539
4968	1791828	11178
4969	1792147	10817
4970	1792664	10458
4971	1793023	10097
4972	1793376	9736
4973	1793706	9376
4974	1794089	9015
4975	1794405	8654
4976	1794717	8293
4977	1795030	7933
4978	1795329	7572
4979	1795675	7211
4980	1796028	6850
4981	1796379	6490
4982	1796691	6129
4983	1797011	5768
4984	1797485	5408
4985	1797806	5047
4986	1798138	4687
4987	1798459	4326
4988	1798781	3966
4989	1799119	3605
4990	1799425	3244
4991	1799740	2884
4992	1800121	2523
4993	1800436	2163
4994	1800767	1802
4995	1801089	1442
4996	1801419	1081
4997	1801781	721
4998	1802266	360
4999	1802611	0
